sku;import_decision;import_reason;designation_final;measure_final;weight_final;source_engine_file;source_id;total_occurrences_global;engine_models_all;source_pages_all;source_ids_all;compacted_type
XP52814500030;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;WASHER;;;engine_20V4000M93L.json;1801582;2;20V4000M93L;1304, 1681;1801582, 1805188;new
XP52814500031;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;BLIND RIVET NUT;HUC/FEF 3.;;engine_20V4000M93L.json;1801583;2;20V4000M93L;1304, 1681;1801583, 1805189;new
XP52814500032;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;HEX SCREW;;;engine_20V4000M93L.json;1801584;2;20V4000M93L;1304, 1681;1801584, 1805190;new
X59618100023;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;OIL DRAIN NECK;;0.726 kg;engine_20V4000M93L.json;1801844;2;20V4000M93L;1334, 1714;1801844, 1805503;new
X59618100020;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;PIPE;;566.000 g SB;engine_20V4000M93L.json;1801849;2;20V4000M93L;1334, 1714;1801849, 1805508;new
X59618100019;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;PIPE;;524.000 g SB;engine_20V4000M93L.json;1801850;2;20V4000M93L;1334, 1714;1801850, 1805509;new
X59618100021;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;PIPE;;126.000 g SB;engine_20V4000M93L.json;1801854;2;20V4000M93L;1334, 1714;1801854, 1805513;new
X59618100014;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;BANJO UNION FOR LUBE OIL SYSTEM;;;engine_20V4000M93L.json;1801862;2;20V4000M93L;1334, 1714;1801862, 1805521;new
Z=5209684 CLAMPING RIN;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;CLAMPING RING;;AB AUTOMATIKÖLFILTER;engine_20V4000M93L.json;1801992;2;20V4000M93L;1348, 1728;1801992, 1805651;new
X59420600001;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;COOLANT DISTRIB HSG;;;engine_20V4000M93L.json;1802828;2;20V4000M93L;1410, 1790;1802828, 1806487;new
X52820600011;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;THERMOSTAT HOUSING;;;engine_20V4000M93L.json;1802900;2;20V4000M93L;1413, 1793;1802900, 1806559;new
X52823100015;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;STOP;;6.262 kg;engine_20V4000M93L.json;1803028;4;20V4000M93L;1432, 1433, 1812, 1813;1803028, 1803037, 1806686, 1806695;new
X52823100031;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;STOP;;6.243 kg;engine_20V4000M93L.json;1803034;4;20V4000M93L;1432, 1433, 1812, 1813;1803034, 1803043, 1806692, 1806701;new
X52823100017;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;SUPPORT;;37.535 kg;engine_20V4000M93L.json;1803038;2;20V4000M93L;1433, 1813;1803038, 1806696;new
204014020005;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;HEX SCREW;;;engine_20V4000M93L.json;1803057;2;20V4000M93L;1436, 1816;1803057, 1806715;new
XP52725100049;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;SHIM;;;engine_20V4000M93L.json;1803067;2;20V4000M93L;1440, 1820;1803067, 1806725;new
XP52725100054;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;HEX SCREW;;;engine_20V4000M93L.json;1803071;2;20V4000M93L;1440, 1820;1803071, 1806729;new
XP52725100055;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;HEX SCREW;;;engine_20V4000M93L.json;1803073;2;20V4000M93L;1440, 1820;1803073, 1806731;new
XP52725100053;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;INNER STAR;;;engine_20V4000M93L.json;1803090;2;20V4000M93L;1440, 1820;1803090, 1806748;new
X59625500005/30;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;BEND-RESIL. COUPLING;;;engine_20V4000M93L.json;1803099;2;20V4000M93L;1445, 1825;1803099, 1806760;new
XP52840500008;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;THERMOMETER;;;engine_20V4000M93L.json;1803131;2;20V4000M93L;1454, 1838;1803131, 1806813;new
XP52840500010;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;GASKET KIT;;4.300 g;engine_20V4000M93L.json;1803132;2;20V4000M93L;1454, 1838;1803132, 1806814;new
XP52840500012;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;OIL THROWER;;;engine_20V4000M93L.json;1803135;2;20V4000M93L;1454, 1838;1803135, 1806817;new
410420430;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;4;;;engine_20V4000M93L.json;1803431;2;20V4000M93L;1471, 1855;1803431, 1807113;new
39021022023;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;0;;;engine_20V4000M93L.json;1803485;2;20V4000M93L;1474, 1858;1803485, 1807167;new
X00028536;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;SPACER PIN;;95.000 g;engine_20V4000M93L.json;1803542;2;20V4000M93L;1478, 1862;1803542, 1807224;new
XP58415200010;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;INTAKE NECK;"1""";0.450 kg;engine_20V4000M93L.json;1805196;1;20V4000M93L;1684;1805196;new
XP58415200011;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;NON-RETURN VALVE;"1""";0.750 kg;engine_20V4000M93L.json;1805197;1;20V4000M93L;1684;1805197;new
XP58415200012;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;GASKET;;0.040 kg;engine_20V4000M93L.json;1805198;1;20V4000M93L;1684;1805198;new
XP58415200013;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;SOLENOID VALVE;1/4X8;0.400 kg;engine_20V4000M93L.json;1805199;1;20V4000M93L;1684;1805199;new
XP58415200015;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;PRESS RELIEF VALVE;;0.800 kg;engine_20V4000M93L.json;1805201;1;20V4000M93L;1684;1805201;new
XP58415200016;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;PRESSURE GAUGE;0-2,5 BAR;0.250 kg;engine_20V4000M93L.json;1805202;1;20V4000M93L;1684;1805202;new
XP58415200017;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;FUEL PUMP;;3.500 kg;engine_20V4000M93L.json;1805203;1;20V4000M93L;1684;1805203;new
XP58415200018;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;FUEL FILTER;;0.100 kg;engine_20V4000M93L.json;1805204;1;20V4000M93L;1684;1805204;new
XP58415200002;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;SOLENOID VALVE;"1/4"" L121 V02(Y1";0.350 kg;engine_20V4000M93L.json;1805205;1;20V4000M93L;1684;1805205;new
XP58415200019;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;FILTER;;0.100 kg;engine_20V4000M93L.json;1805206;1;20V4000M93L;1684;1805206;new
XP54415100001;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;SOLENOID VALVE;"1/8""";0.450 kg;engine_20V4000M93L.json;1805207;1;20V4000M93L;1684;1805207;new
XP58415200021;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;SENSOR;;0.150 kg;engine_20V4000M93L.json;1805208;1;20V4000M93L;1684;1805208;new
XP58415200022;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;IGNITION COIL;230V;0.300 kg;engine_20V4000M93L.json;1805209;1;20V4000M93L;1684;1805209;new
XP58415200024;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;GASKET;;0.200 kg;engine_20V4000M93L.json;1805211;1;20V4000M93L;1684;1805211;new
XP58415200025;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;GASKET;;0.100 kg;engine_20V4000M93L.json;1805212;1;20V4000M93L;1684;1805212;new
XP58415200026;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;PRESSURE SENSOR;;0.250 kg;engine_20V4000M93L.json;1805213;1;20V4000M93L;1684;1805213;new
XP54415100002;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;PIPE;;0.350 kg;engine_20V4000M93L.json;1805214;1;20V4000M93L;1684;1805214;new
XP58415200003;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;SOLENOID COIL;"1/4"" L121 V02(Y1";0.100 kg;engine_20V4000M93L.json;1805215;1;20V4000M93L;1684;1805215;new
XP58415200028;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;INSULATION;;0.350 kg;engine_20V4000M93L.json;1805216;1;20V4000M93L;1684;1805216;new
XP54415100003;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;INSULATION;;0.350 kg;engine_20V4000M93L.json;1805217;1;20V4000M93L;1684;1805217;new
XP58415200030;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;NOZZLE;;0.150 kg;engine_20V4000M93L.json;1805218;1;20V4000M93L;1684;1805218;new
XP58415200031;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;MALE CONNECTOR;;0.100 kg;engine_20V4000M93L.json;1805219;1;20V4000M93L;1684;1805219;new
XP58415200032;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;SENSOR;;0.650 kg;engine_20V4000M93L.json;1805220;1;20V4000M93L;1684;1805220;new
XP58415200033;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;PRESSURE GAUGE;;0.500 kg;engine_20V4000M93L.json;1805221;2;20V4000M93L;1684;1805221, 1805241;new
XP54415100004;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;GASKET;106 X 84 X 2;0.700 kg;engine_20V4000M93L.json;1805222;1;20V4000M93L;1684;1805222;new
XP58415200035;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;GASKET;;0.015 kg;engine_20V4000M93L.json;1805223;1;20V4000M93L;1684;1805223;new
XP58415200036;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;PRESSURE LINE;;0.400 kg;engine_20V4000M93L.json;1805224;1;20V4000M93L;1684;1805224;new
XP58415200037;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;INSULATION;;0.350 kg;engine_20V4000M93L.json;1805225;1;20V4000M93L;1684;1805225;new
XP58415200004;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;PRESS. LIMIT. VALVE;;0.600 kg EM;engine_20V4000M93L.json;1805226;1;20V4000M93L;1684;1805226;new
XP54415100005;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;BURNER;230V;5.200 kg;engine_20V4000M93L.json;1805227;1;20V4000M93L;1684;1805227;new
XP58415200040;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;CHECK INSTRUMENT;;0.400 kg;engine_20V4000M93L.json;1805228;1;20V4000M93L;1684;1805228;new
XP58415200041;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;SWITCH;;0.250 kg;engine_20V4000M93L.json;1805229;1;20V4000M93L;1684;1805229;new
XP58415200042;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;ADAPTER;;150.000 kg;engine_20V4000M93L.json;1805230;1;20V4000M93L;1684;1805230;new
XP58415200043;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;CURRENT TRANSFORMER;;0.250 kg;engine_20V4000M93L.json;1805231;1;20V4000M93L;1684;1805231;new
XP58415200044;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;NUT;;0.100 kg;engine_20V4000M93L.json;1805232;1;20V4000M93L;1684;1805232;new
XP58415200045;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;CLAMPING RING;;0.100 kg;engine_20V4000M93L.json;1805233;1;20V4000M93L;1684;1805233;new
XP54415100006;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;NUT;;0.180 kg;engine_20V4000M93L.json;1805234;1;20V4000M93L;1684;1805234;new
XP58415200005;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;GASKET;;0.025 kg;engine_20V4000M93L.json;1805235;1;20V4000M93L;1684;1805235;new
XP58415200047;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;CLAMPING RING;;0.180 kg;engine_20V4000M93L.json;1805236;1;20V4000M93L;1684;1805236;new
XP58415200048;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;GASKET KIT;;2.500 kg;engine_20V4000M93L.json;1805237;1;20V4000M93L;1684;1805237;new
XP54415100007;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;FILTER;;170.000 kg;engine_20V4000M93L.json;1805238;1;20V4000M93L;1684;1805238;new
XP54415100008;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;PRESSURE SENSOR;;0.500 kg;engine_20V4000M93L.json;1805239;1;20V4000M93L;1684;1805239;new
XP54415100009;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;TEMPERATURE MONITOR;;0.700 kg;engine_20V4000M93L.json;1805240;1;20V4000M93L;1684;1805240;new
XP54415100010;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;REMOVAL TOOL;;;engine_20V4000M93L.json;1805242;1;20V4000M93L;1684;1805242;new
XP58415200008;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;AIR DISTRIBUTOR;;1.000 kg;engine_20V4000M93L.json;1805245;1;20V4000M93L;1684;1805245;new
XP58415200009;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;PRESSURE SWITCH;;0.700 kg;engine_20V4000M93L.json;1805246;1;20V4000M93L;1684;1805246;new
X53514600004/90;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;SOOT FILTER EXTENDED KIT;;100.000 kg EM;engine_20V4000M93L.json;1805247;1;20V4000M93L;1685;1805247;new
X59625200009/30;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;TORS. RESILIENT CPL. GL ACCEPTANCE;;;engine_20V4000M93L.json;1806756;1;20V4000M93L;1823;1806756;new
000931020017;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;HEX SCREW;M 20 X 80;0.245 KGM;engine_20V4000M93L.json;1806758;1;20V4000M93L;1823;1806758;new
XP52866400002;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;PARTS KIT;;1.000 kg;engine_20V4000M93L.json;1807257;1;20V4000M93L;1873;1807257;new
XP51566400023;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;VARISTOR;;14.500 g;engine_20V4000M93L.json;1807262;1;20V4000M93L;1874;1807262;new
XP53199100003;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;SPARE PARTS KIT;;;engine_20V4000M93L.json;1807266;1;20V4000M93L;1876;1807266;new
XP51566400019;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;VARISTOR;;0.608 kg;engine_20V4000M93L.json;1807277;1;20V4000M93L;1877;1807277;new
XP51566400004;import_new;cumple condiciones para articulo nuevo | PN y designation_final validos, sin conflictos criticos;DIODE;;152.700;engine_20V4000M93L.json;1807278;1;20V4000M93L;1877;1807278;new
5240110440;import_superseded;conflictos detectados: weight_conflict | ya existe en WordPress/product-export | relacion superseded clara;FILLER PIECE STRIP;;2,900 KG;engine_12V4000M40A.json;1100970;4;12V4000M40A, 16V4000M61, 16V4000M90;12, 13, 17, 519;1100970, 1300018, 1302940, 1600018;superseded
