model,id,category,pn_final,pos_final,designation_final,source_page,fg_fgs_final,qa_revision_estado,qa_revision_accion
12V4000M53,1202573,missing_pending_revision,7250 X59450700011 BRACKET WIRING HARNESS,9350,,306,500-00,ok,copia
12V4000M53,1202575,missing_pending_revision,7250 X59450700011 BRACKET WIRING HARNESS,9450,,306,500-00,ok,copia
12V4000M53,1202580,missing_pending_revision,7250 X59450700011 BRACKET WIRING HARNESS,9660,,306,500-00,ok,copia
12V4000M53,1202582,missing_pending_revision,7250 X59450700011 BRACKET WIRING HARNESS,9700,,306,500-00,ok,copia
12V4000M53,1202586,missing_uncategorized,9800 X59450700011 BRACKET WIRING HARNESS,9800,,307,500-00,ok,importar
12V4000M53,1202598,missing_probably_merged,0005335043,9940,RETAINING BRACKET    FOR CORRUGATED PIPE,307,500-00,ok,importar
12V4000M53,1202599,missing_with_errors,0005335043,9940,RETAINING BRACKET    FOR CORRUGATED PIPE,307,500-00,ok,copia
12V4000M53,1202599,missing_pending_revision,0005335043,9940,RETAINING BRACKET    FOR CORRUGATED PIPE,307,500-00,ok,copia
12V4000M53,1202599,missing_probably_merged,0005335043,9940,RETAINING BRACKET    FOR CORRUGATED PIPE,307,500-00,ok,copia
12V4000M53,1202601,missing_uncategorized,9980 X52650700040 BRACKET,9980,,307,500-00,ok,importar
12V4000M53,1202621,missing_probably_merged,5621531140,5,BRACKET L H:24 S4000 S2000,311,500-00,ok,importar
12V4000M53,1202622,missing_with_errors,5621531140,5,BRACKET L H:24 S4000 S2000,311,500-00,ok,copia
12V4000M53,1202622,missing_pending_revision,5621531140,5,BRACKET L H:24 S4000 S2000,311,500-00,ok,copia
12V4000M53,1202622,missing_probably_merged,5621531140,5,BRACKET L H:24 S4000 S2000,311,500-00,ok,copia
12V4000M53,1202703,missing_probably_noise,X00E50700472,100,WIRING HARNESS F.ENGINE INTERFACE,327,507-98,ok,importar
12V4000M53,1202703,missing_probably_merged,X00E50700472,100,WIRING HARNESS F.ENGINE INTERFACE,327,507-98,ok,importar
12V4000M53,1202704,missing_probably_merged,X00E50205185,110,CONNECTING CABLE FOR ELECTRIC START,327,507-98,ok,importar
12V4000M53,1202706,missing_with_errors,X00E50205185,110,,327,507-98,ok,copia
12V4000M53,1202706,missing_pending_revision,X00E50205185,110,,327,507-98,ok,copia
12V4000M53,1202706,missing_probably_merged,X00E50205185,110,,327,507-98,ok,copia
12V4000M53,1202707,missing_with_errors,X00E50700472,100,WIRING HARNESS       F.ENGINE INTERFACE,327,507-98,ok,copia
12V4000M53,1202707,missing_pending_revision,X00E50700472,100,WIRING HARNESS       F.ENGINE INTERFACE,327,507-98,ok,copia
12V4000M53,1202707,missing_probably_noise,X00E50700472,100,WIRING HARNESS       F.ENGINE INTERFACE,327,507-98,ok,copia
12V4000M53,1202707,missing_probably_merged,X00E50700472,100,WIRING HARNESS       F.ENGINE INTERFACE,327,507-98,ok,copia
12V4000M53,1202802,missing_pending_revision,0035337089,760,IDENTIFICATION PLATE,332,507-98,ok,copia
12V4000M53,1202802,missing_probably_merged,0035337089,760,IDENTIFICATION PLATE,332,507-98,ok,copia
12V4000M53,1202803,missing_with_errors,0035337089,760,IDENTIFICATION PLATE,332,507-98,ok,copia
12V4000M53,1202803,missing_pending_revision,0035337089,760,IDENTIFICATION PLATE,332,507-98,ok,copia
12V4000M53,1202803,missing_probably_merged,0035337089,760,IDENTIFICATION PLATE,332,507-98,ok,copia
12V4000M53,1202834,missing_probably_noise,X00E50700444,140,WIRING HARNESS FOR ON-ENGINE SENSO,338,507-98,ok,importar
12V4000M53,1202834,missing_probably_merged,X00E50700444,140,WIRING HARNESS FOR ON-ENGINE SENSO,338,507-98,ok,importar
12V4000M53,1202835,missing_with_errors,X00E50700444,140,WIRING HARNESS       FOR ON-ENGINE SENSO,338,507-98,ok,copia
12V4000M53,1202835,missing_pending_revision,X00E50700444,140,WIRING HARNESS       FOR ON-ENGINE SENSO,338,507-98,ok,copia
12V4000M53,1202835,missing_probably_noise,X00E50700444,140,WIRING HARNESS       FOR ON-ENGINE SENSO,338,507-98,ok,copia
12V4000M53,1202835,missing_probably_merged,X00E50700444,140,WIRING HARNESS       FOR ON-ENGINE SENSO,338,507-98,ok,copia
12V4000M53,1202841,missing_probably_merged,635H22706/2,701,SWITCH E-STOP 45MM W/ SELF MONITORING CO,338,507-98,ok,importar
12V4000M53,1202842,missing_probably_merged,X00E50201372,421,TEMPERATURE SENSOR,338,507-98,ok,importar
12V4000M53,1202843,missing_with_errors,X00E50700435,275,WIRING HARNESS       TO INJECTOR,338,507-98,ok,copia
12V4000M53,1202843,missing_pending_revision,X00E50700435,275,WIRING HARNESS       TO INJECTOR,338,507-98,ok,copia
12V4000M53,1202843,missing_probably_merged,X00E50700435,275,WIRING HARNESS       TO INJECTOR,338,507-98,ok,copia
12V4000M53,1202844,missing_with_errors,X00E50700444,276,WIRING HARNESS       FOR ON-ENGINE SENSO,338,507-98,ok,copia
12V4000M53,1202844,missing_pending_revision,X00E50700444,276,WIRING HARNESS       FOR ON-ENGINE SENSO,338,507-98,ok,copia
12V4000M53,1202844,missing_probably_noise,X00E50700444,276,WIRING HARNESS       FOR ON-ENGINE SENSO,338,507-98,ok,copia
12V4000M53,1202844,missing_probably_merged,X00E50700444,276,WIRING HARNESS       FOR ON-ENGINE SENSO,338,507-98,ok,copia
12V4000M53,1202845,missing_with_errors,X00E50700628,277,WIRING HARNESS       FOR ON-ENGINE SENSO,338,507-98,ok,copia
12V4000M53,1202845,missing_pending_revision,X00E50700628,277,WIRING HARNESS       FOR ON-ENGINE SENSO,338,507-98,ok,copia
12V4000M53,1202845,missing_probably_noise,X00E50700628,277,WIRING HARNESS       FOR ON-ENGINE SENSO,338,507-98,ok,copia
12V4000M53,1202845,missing_probably_merged,X00E50700628,277,WIRING HARNESS       FOR ON-ENGINE SENSO,338,507-98,ok,copia
12V4000M53,1202853,missing_probably_merged,0035352231,410,PRESSURE SENSOR,338,507-98,ok,importar
12V4000M53,1202854,missing_with_errors,0035352231,410,PRESSURE SENSOR,338,507-98,ok,copia
12V4000M53,1202854,missing_pending_revision,0035352231,410,PRESSURE SENSOR,338,507-98,ok,copia
12V4000M53,1202854,missing_probably_merged,0035352231,410,PRESSURE SENSOR,338,507-98,ok,copia
12V4000M53,1202855,missing_pending_revision,X00E50201372,421,TEMPERATURE SENSOR,338,507-98,ok,copia
12V4000M53,1202855,missing_probably_merged,X00E50201372,421,TEMPERATURE SENSOR,338,507-98,ok,copia
12V4000M53,1202858,missing_probably_merged,0005356430,461,TEMPERATURE SENSOR,338,507-98,ok,importar
12V4000M53,1202859,missing_with_errors,0005356430,461,TEMPERATURE SENSOR,338,507-98,ok,copia
12V4000M53,1202859,missing_pending_revision,0005356430,461,TEMPERATURE SENSOR,338,507-98,ok,copia
12V4000M53,1202859,missing_probably_merged,0005356430,461,TEMPERATURE SENSOR,338,507-98,ok,copia
12V4000M53,1202875,missing_pending_revision,635H22706/2,701,SWITCH E-STOP 45MM W/ SELF MONITORING CO,338,507-98,ok,copia
12V4000M53,1202875,missing_probably_merged,635H22706/2,701,SWITCH E-STOP 45MM W/ SELF MONITORING CO,338,507-98,ok,copia
12V4000M53,1202881,missing_pending_revision,0005359960,1000,THERMOCOUPLE,339,507-98,ok,copia
12V4000M53,1202881,missing_probably_merged,0005359960,1000,THERMOCOUPLE,339,507-98,ok,copia
12V4000M53,1202882,missing_with_errors,0005359960,1000,THERMOCOUPLE,339,507-98,ok,copia
12V4000M53,1202882,missing_pending_revision,0005359960,1000,THERMOCOUPLE,339,507-98,ok,copia
12V4000M53,1202882,missing_probably_merged,0005359960,1000,THERMOCOUPLE,339,507-98,ok,copia
12V4000M53,1202887,missing_pending_revision,0005359960,1230,THERMOCOUPLE,339,507-98,ok,copia
12V4000M53,1202887,missing_probably_merged,0005359960,1230,THERMOCOUPLE,339,507-98,ok,copia
12V4000M53,1202888,missing_with_errors,0005359960,1230,THERMOCOUPLE,339,507-98,ok,copia
12V4000M53,1202888,missing_pending_revision,0005359960,1230,THERMOCOUPLE,339,507-98,ok,copia
12V4000M53,1202888,missing_probably_merged,0005359960,1230,THERMOCOUPLE,339,507-98,ok,copia
12V4000M53,1202890,missing_pending_revision,0005359960,1270,THERMOCOUPLE,339,507-98,ok,copia
12V4000M53,1202890,missing_probably_merged,0005359960,1270,THERMOCOUPLE,339,507-98,ok,copia
12V4000M53,1202891,missing_with_errors,0005359960,1270,THERMOCOUPLE,339,507-98,ok,copia
12V4000M53,1202891,missing_pending_revision,0005359960,1270,THERMOCOUPLE,339,507-98,ok,copia
12V4000M53,1202891,missing_probably_merged,0005359960,1270,THERMOCOUPLE,339,507-98,ok,copia
12V4000M53,1202927,missing_pending_revision,0025319385,340,BLADE CONNECTOR,342,507-98,ok,copia
12V4000M53,1202927,missing_probably_merged,0025319385,340,BLADE CONNECTOR,342,507-98,ok,copia
12V4000M53,1202961,missing_pending_revision,0165313283,400,BUSH HOUSING         FOR CRIMP CONTACT,345,507-98,ok,copia
12V4000M53,1202961,missing_probably_merged,0165313283,400,BUSH HOUSING         FOR CRIMP CONTACT,345,507-98,ok,copia
12V4000M53,1202962,missing_with_errors,0165313283,400,BUSH HOUSING         FOR CRIMP CONTACT,345,507-98,ok,copia
12V4000M53,1202962,missing_pending_revision,0165313283,400,BUSH HOUSING         FOR CRIMP CONTACT,345,507-98,ok,copia
12V4000M53,1202962,missing_probably_merged,0165313283,400,BUSH HOUSING         FOR CRIMP CONTACT,345,507-98,ok,copia
12V4000M53,1202996,missing_pending_revision,0095318980,220,CABLE,347,507-98,ok,copia
12V4000M53,1202996,missing_probably_merged,0095318980,220,CABLE,347,507-98,ok,copia
12V4000M53,1202997,missing_with_errors,0095318980,220,CABLE,347,507-98,ok,copia
12V4000M53,1202997,missing_pending_revision,0095318980,220,CABLE,347,507-98,ok,copia
12V4000M53,1202997,missing_probably_merged,0095318980,220,CABLE,347,507-98,ok,copia
12V4000M53,1203023,missing_pending_revision,0165313383,480,FEMALE CONTACT,347,507-98,ok,copia
12V4000M53,1203023,missing_probably_merged,0165313383,480,FEMALE CONTACT,347,507-98,ok,copia
12V4000M53,1203024,missing_with_errors,0165313383,480,FEMALE CONTACT,347,507-98,ok,copia
12V4000M53,1203024,missing_pending_revision,0165313383,480,FEMALE CONTACT,347,507-98,ok,copia
12V4000M53,1203024,missing_probably_merged,0165313383,480,FEMALE CONTACT,347,507-98,ok,copia
12V4000M53,1203076,missing_pending_revision,0005335043,1750,RETAINING BRACKET    FOR CORRUGATED PIPE,350,507-98,ok,copia
12V4000M53,1203076,missing_probably_merged,0005335043,1750,RETAINING BRACKET    FOR CORRUGATED PIPE,350,507-98,ok,copia
12V4000M53,1203077,missing_with_errors,0005335043,1750,RETAINING BRACKET    FOR CORRUGATED PIPE,350,507-98,ok,copia
12V4000M53,1203077,missing_pending_revision,0005335043,1750,RETAINING BRACKET    FOR CORRUGATED PIPE,350,507-98,ok,copia
12V4000M53,1203077,missing_probably_merged,0005335043,1750,RETAINING BRACKET    FOR CORRUGATED PIPE,350,507-98,ok,copia
12V4000M53,1203079,missing_uncategorized,1850 X52650700040 BRACKET,1850,,350,507-98,ok,importar
12V4000M53,1203083,missing_probably_merged,0025318185,125,BLADE CONNECTOR,354,508-10,ok,importar
12V4000M53,1203084,missing_with_errors,0025318185,125,BLADE CONNECTOR,354,508-10,ok,copia
12V4000M53,1203084,missing_pending_revision,0025318185,125,BLADE CONNECTOR,354,508-10,ok,copia
12V4000M53,1203084,missing_probably_merged,0025318185,125,BLADE CONNECTOR,354,508-10,ok,copia
12V4000M53,1203096,missing_probably_merged,0065315725,85,CAPACITOR,354,508-10,ok,importar
12V4000M53,1203097,missing_with_errors,0065315725,85,CAPACITOR,354,508-10,ok,copia
12V4000M53,1203097,missing_pending_revision,0065315725,85,CAPACITOR,354,508-10,ok,copia
12V4000M53,1203097,missing_probably_merged,0065315725,85,CAPACITOR,354,508-10,ok,copia
12V4000M53,1203101,missing_with_errors,X00E50206654,40,ENGINE MONITORING,356,508-10,ok,copia
12V4000M53,1203101,missing_pending_revision,X00E50206654,40,ENGINE MONITORING,356,508-10,ok,copia
12V4000M53,1203101,missing_probably_noise,X00E50206654,40,ENGINE MONITORING,356,508-10,ok,copia
12V4000M53,1203101,missing_probably_merged,X00E50206654,40,ENGINE MONITORING,356,508-10,ok,copia
12V4000M53,1203102,missing_probably_noise,X00E50206654,40,ENGINE MONITORING,356,508-10,ok,importar
12V4000M53,1203102,missing_probably_merged,X00E50206654,40,ENGINE MONITORING,356,508-10,ok,importar
12V4000M53,1203116,missing_probably_merged,B00E50200605/S0001,150,PLUG-IN BOARD LOWER PART,362,508-95,ok,importar
12V4000M53,1203130,missing_with_errors,B00E50200605/S0001,150,,362,508-95,ok,copia
12V4000M53,1203130,missing_pending_revision,B00E50200605/S0001,150,,362,508-95,ok,copia
12V4000M53,1203130,missing_probably_merged,B00E50200605/S0001,150,,362,508-95,ok,copia
12V4000M53,1203139,missing_uncategorized,916016012200,420,CLAMP,362,508-95,ok,importar
12V4000M53,1203149,missing_pending_revision,0005327956,160,TRANSFORMER,364,508-95,ok,copia
12V4000M53,1203149,missing_probably_merged,0005327956,160,TRANSFORMER,364,508-95,ok,copia
12V4000M53,1203150,missing_with_errors,0005327956,160,TRANSFORMER,364,508-95,ok,copia
12V4000M53,1203150,missing_pending_revision,0005327956,160,TRANSFORMER,364,508-95,ok,copia
12V4000M53,1203150,missing_probably_merged,0005327956,160,TRANSFORMER,364,508-95,ok,copia
12V4000M53,1203314,missing_with_errors,XP57518300057,2150,RETAINER,395,018-00,pendiente,revisar
12V4000M53,1203314,missing_pending_revision,XP57518300057,2150,RETAINER,395,018-00,pendiente,revisar
12V4000M53,1203318,missing_with_errors,XP57518300057,2350,RETAINER,395,018-00,pendiente,revisar
12V4000M53,1203318,missing_pending_revision,XP57518300057,2350,RETAINER,395,018-00,pendiente,revisar
12V4000M53,1203337,missing_pending_revision,3000 700429043000,3350,,395,018-00,ok,copia
12V4000M53,1203583,missing_pending_revision,X52404100208,10,CYLINDER HEAD W/VALVE GUIDES,429,041-05,ok,copia
12V4000M53,1203583,missing_probably_merged,X52404100208,10,CYLINDER HEAD W/VALVE GUIDES,429,041-05,ok,copia
12V4000M53,1203597,missing_with_errors,X52404100208,10,,429,041-05,ok,copia
12V4000M53,1203597,missing_pending_revision,X52404100208,10,,429,041-05,ok,copia
12V4000M53,1203597,missing_probably_merged,X52404100208,10,,429,041-05,ok,copia
12V4000M53,1203679,missing_pending_revision,XP52607300003,10,CONTROL BLOCK,449,070-05,ok,copia
12V4000M53,1203679,missing_without_assets,XP52607300003,10,CONTROL BLOCK,449,070-05,ok,copia
12V4000M53,1203679,missing_probably_merged,XP52607300003,10,CONTROL BLOCK,449,070-05,ok,copia
12V4000M53,1203681,missing_with_errors,XP52607300003,10,,449,070-05,ok,copia
12V4000M53,1203681,missing_pending_revision,XP52607300003,10,,449,070-05,ok,copia
12V4000M53,1203681,missing_without_assets,XP52607300003,10,,449,070-05,ok,copia
12V4000M53,1203681,missing_probably_merged,XP52607300003,10,,449,070-05,ok,copia
12V4000M53,1203685,missing_with_empty_pn,,10,INJECTOR,452,075-05,pendiente,revisar
12V4000M53,1203685,missing_with_errors,,10,INJECTOR,452,075-05,pendiente,revisar
12V4000M53,1203685,missing_pending_revision,,10,INJECTOR,452,075-05,pendiente,revisar
12V4000M53,1203685,missing_probably_merged,,10,INJECTOR,452,075-05,pendiente,revisar
12V4000M53,1203690,missing_with_errors,"10 INJECTOR 12 pc 3,500 kg EM",10,,452,075-05,ok,copia
12V4000M53,1203690,missing_pending_revision,"10 INJECTOR 12 pc 3,500 kg EM",10,,452,075-05,ok,copia
12V4000M53,1203690,missing_probably_merged,"10 INJECTOR 12 pc 3,500 kg EM",10,,452,075-05,ok,copia
12V4000M53,1203972,missing_with_errors,1240 X59308300034,1240,FUEL FILTER MOUNTING PL WASHER HEX SCREW COLLECTING T WASHER HEX SCREW COPPER SEAL THREAD PLUG,477,083-05,pendiente,revisar
12V4000M53,1203972,missing_pending_revision,1240 X59308300034,1240,FUEL FILTER MOUNTING PL WASHER HEX SCREW COLLECTING T WASHER HEX SCREW COPPER SEAL THREAD PLUG,477,083-05,pendiente,revisar
12V4000M53,1204175,missing_with_errors,X59612300005,50,VALVE HOUSING,502,123-05,ok,copia
12V4000M53,1204175,missing_pending_revision,X59612300005,50,VALVE HOUSING,502,123-05,ok,copia
12V4000M53,1204175,missing_probably_merged,X59612300005,50,VALVE HOUSING,502,123-05,ok,copia
12V4000M53,1204176,missing_with_errors,X59612300005,50,VALVE HOUSING,502,123-05,ok,copia
12V4000M53,1204176,missing_pending_revision,X59612300005,50,VALVE HOUSING,502,123-05,ok,copia
12V4000M53,1204176,missing_probably_merged,X59612300005,50,VALVE HOUSING,502,123-05,ok,copia
12V4000M53,1204419,missing_with_errors,2300 X56912300043,2300,ACTUATING CYLINDER RING SEALING A13 SCREW-FITTING UNION HEX SCREW RETAINER SPACER WASHER HEX SCREW WASHER HEX SCREW CLEVIS ARTICULATED BEARING FOR FLAP CONTROL LEVER F/EXH FLAP CONTROL SCREW HEX SCREW NUT PIN SPRING,526,143-05,pendiente,revisar
12V4000M53,1204419,missing_pending_revision,2300 X56912300043,2300,ACTUATING CYLINDER RING SEALING A13 SCREW-FITTING UNION HEX SCREW RETAINER SPACER WASHER HEX SCREW WASHER HEX SCREW CLEVIS ARTICULATED BEARING FOR FLAP CONTROL LEVER F/EXH FLAP CONTROL SCREW HEX SCREW NUT PIN SPRING,526,143-05,pendiente,revisar
12V4000M53,1204432,missing_pending_revision,204017010024,180,HEX SCREW,531,145-05,ok,copia
12V4000M53,1204432,missing_without_assets,204017010024,180,HEX SCREW,531,145-05,ok,copia
12V4000M53,1204432,missing_probably_merged,204017010024,180,HEX SCREW,531,145-05,ok,copia
12V4000M53,1204440,missing_pending_revision,204017010024,180,HEX SCREW,531,145-05,ok,copia
12V4000M53,1204440,missing_without_assets,204017010024,180,HEX SCREW,531,145-05,ok,copia
12V4000M53,1204440,missing_probably_merged,204017010024,180,HEX SCREW,531,145-05,ok,copia
12V4000M53,1204481,missing_pending_revision,0021804101,100,OIL PUMP,541,181-05,ok,copia
12V4000M53,1204481,missing_probably_merged,0021804101,100,OIL PUMP,541,181-05,ok,copia
12V4000M53,1204486,missing_pending_revision,0021804101,100,OIL PUMP,541,181-05,ok,copia
12V4000M53,1204486,missing_probably_merged,0021804101,100,OIL PUMP,541,181-05,ok,copia
12V4000M53,1204982,missing_pending_revision,1020 X52899100028 NIPPLE,1020,,593,200-00,ok,copia
12V4000M53,1204982,missing_without_assets,1020 X52899100028 NIPPLE,1020,,593,200-00,ok,copia
12V4000M53,1204983,missing_pending_revision,700325015100 CLAMP HALF TUBE 1/1 D9-15,1060,,593,200-00,ok,copia
12V4000M53,1204983,missing_without_assets,700325015100 CLAMP HALF TUBE 1/1 D9-15,1060,,593,200-00,ok,copia
12V4000M53,1204984,missing_pending_revision,700327010000 GROMMET,1080,,593,200-00,ok,copia
12V4000M53,1204984,missing_without_assets,700327010000 GROMMET,1080,,593,200-00,ok,copia
12V4000M53,1204985,missing_pending_revision,1100 304017008084 HEX SCREW,1100,,593,200-00,ok,copia
12V4000M53,1204985,missing_without_assets,1100 304017008084 HEX SCREW,1100,,593,200-00,ok,copia
12V4000M53,1204986,missing_pending_revision,1120 304017008089 HEX SCREW,1120,,593,200-00,ok,copia
12V4000M53,1204986,missing_without_assets,1120 304017008089 HEX SCREW,1120,,593,200-00,ok,copia
12V4000M53,1204988,missing_pending_revision,1180 000000003924 HEX SCREW,1180,,593,200-00,ok,copia
12V4000M53,1204988,missing_without_assets,1180 000000003924 HEX SCREW,1180,,593,200-00,ok,copia
12V4000M53,1204990,missing_pending_revision,700325015100 CLAMP HALF TUBE 1/1 D9-15,1200,,593,200-00,ok,copia
12V4000M53,1204990,missing_without_assets,700325015100 CLAMP HALF TUBE 1/1 D9-15,1200,,593,200-00,ok,copia
12V4000M53,1204991,missing_pending_revision,700327010000 GROMMET,1220,,593,200-00,ok,copia
12V4000M53,1204991,missing_without_assets,700327010000 GROMMET,1220,,593,200-00,ok,copia
