Id;fecha_version;POS;designation;engine;model_type;type;pn;nsn;GESA_NORM;GESA_NORMALIZADO;fg_code;fg_description;fg_code_description;weight;weight_txt;measurement;TIPOARTICULO;PAG;BOM_no;esquema_general;exp_motor;exp_categorias;atributo;SUST_TIPO;new_pn_relacionado;old_pn_relacionados;EN_EXCEL_SUSTITUCION;ruta_foto;exp_imagenes
RB-16V4000M73-000553;20260605.0224;450;VLV PRSR RELIEF 2000 BAR 16V/20V4000-03;16V4000M73;16VM73;;X00034965;;;NO;077-05;INJECTION LINE / HP FUEL LINE;77 INJECTION LINE / HP FUEL LINE;1.500 kg;1.500 kg;;piezas;16V4000M73-0106;XS595070.00006;16V4000M73-0106-01.webp;16V4000M73;16VM73-77;;Superseded;X00034967;X00011652, X00034965, X59407700027;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0106-01-450.webp
RB-12V4000M40A-000303;20260605.0224;60;DISC WASHER (VULKAN);12V4000M40A;12VM40A;;X00035255;;;NO;;;;14,700 G;14,700 G;;piezas;12V4000M40A-0052;0000352500;12V4000M40A-0052-01.webp;12V4000M40A;;;Superseded;Z=40X19X2;X00035255;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M53-000398;20260605.0224;220;O-RING;12V4000M53, 16V4000M73, 16V4000M73L;12VM53, 16VM73, 16VM73L;;X00035257;;;NO;;;;0.049 KGM;0.049 KGM;7 X 208;piezas;12V4000M53-0064, 12V4000M53-0419, 16V4000M73-0069, 16V4000M73-0423, 16V4000M73-0777, 16V4000M73-1132, 16V4000M73L-0056, 16V4000M73L-0541, 16V4000M73L-0886, 16V4000M73L-1229;X59403500006;12V4000M53-0064-01.webp, 12V4000M53-0419-01.webp, 16V4000M73-0069-01.webp, 16V4000M73-0423-01.webp, 16V4000M73-0777-01.webp, 16V4000M73-1132-01.webp, 16V4000M73L-0056-01.webp, 16V4000M73L-0541-01.webp, 16V4000M73L-0886-01.webp, 16V4000M73L-1229-01.webp;12V4000M53, 16V4000M73, 16V4000M73L;;;Superseded;8699970418;X00035257;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0064-01-220.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0419-01-220.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0069-01-220.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0423-01-220.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0777-01-220.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1132-01-220.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0056-01-220.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0541-01-220.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0886-01-220.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1229-01-220.webp
RB-12V4000M40A-000140;20260605.0224;170;O-RING;12V4000M40A;12VM40A;;X00035258;5331123642270;MTN5342;SI;018-12;CRANKCASE BREATHER;18 CRANKCASE BREATHER;0.036 KGM;0.036 KGM;A 420 X 4;piezas;12V4000M40A-0029;010.00367;12V4000M40A-0029-01.webp;12V4000M40A;12VM40A-18;;Superseded;700429420000;X00035258;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-20V4000M93L-000537;20260605.0224;100;HP FUEL LINE JACKETED;20V4000M93L;20VM93L;;X00035420;;;NO;077-05;;077-05;4.649 kg;4.649 kg;;piezas;20V4000M93L-1203, 20V4000M93L-1576;XS596070.00004;20V4000M93L-1203-01.webp, 20V4000M93L-1576-01.webp;20V4000M93L;20VM93L-77;;Superseded;X59507700029;X00035420, X59507700002, XP59500600017, X59507700008, X59507700018;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1203-01-100.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1576-01-100.webp
RB-20V4000M93L-000543;20260605.0224;550;HP FUEL LINE DOUBLE-WALLED, LEFT;20V4000M93L;20VM93L;;X00035421;;;NO;077-05;;077-05;3.173 kg;3.173 kg;;piezas;20V4000M93L-1203, 20V4000M93L-1576;XS596070.00004;20V4000M93L-1203-01.webp, 20V4000M93L-1576-01.webp;20V4000M93L;20VM93L-77;;Superseded;X59507700027;X00035421, X59507700003, X59507700016;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1203-01-550.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1576-01-550.webp
RB-20V4000M93L-000544;20260605.0224;650;HP FUEL LINE DOUBLE-WALLED, RIGH;20V4000M93L;20VM93L;;X00035422;;;NO;077-05;;077-05;5.594 kg;5.594 kg;;piezas;20V4000M93L-1203, 20V4000M93L-1576;XS596070.00004;20V4000M93L-1203-01.webp, 20V4000M93L-1576-01.webp;20V4000M93L;20VM93L-77;;Superseded;X59507700028;X00035422, X59507700004, X59507700017;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1203-01-650.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1576-01-650.webp
RB-16V4000M73-000417;20260605.0224;50;PISTON;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;16VM73, 16VM73L, 20VM93, 20VM93L;;X00035690;;;NO;037-05;PISTON;37 PISTON;13.100 kg;13.100 kg;;piezas;16V4000M73-0073, 16V4000M73-0427, 16V4000M73-0781, 16V4000M73-1136, 16V4000M73L-0060, 16V4000M73L-0545, 16V4000M73L-0890, 16V4000M73L-1233, 20V4000M93-0071, 20V4000M93-0467, 20V4000M93-0863, 20V4000M93-1259, 20V4000M93L-1171, 20V4000M93L-1544;XS595030.00027;16V4000M73-0073-01.webp, 16V4000M73-0427-01.webp, 16V4000M73-0781-01.webp, 16V4000M73-1136-01.webp, 16V4000M73L-0060-01.webp, 16V4000M73L-0545-01.webp, 16V4000M73L-0890-01.webp, 16V4000M73L-1233-01.webp, 20V4000M93-0071-01.webp, 20V4000M93-0467-01.webp, 20V4000M93-0863-01.webp, 20V4000M93-1259-01.webp, 20V4000M93L-1171-01.webp, 20V4000M93L-1544-01.webp;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;16VM73-37, 16VM73L-37, 20VM93-37, 20VM93L-37;;Superseded;EX00035690;X00035690;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0073-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0427-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0781-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1136-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0060-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0545-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0890-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1233-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-0071-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-0467-01-50.webp
RB-12V4000M40A-000582;20260605.0224;1300;BRACKET FUEL FILTER ASM;12V4000M40A;12VM40A;;X00035738;;;NO;081-05;FUEL PIPEWORK BEFORE DELIVERY PUMP;81 FUEL PIPEWORK BEFORE DELIVERY PUMP;9.275 KGM;9.275 KGM;;piezas;12V4000M40A-0105;X00030241;12V4000M40A-0102-01.webp, 12V4000M40A-0102-02.webp, 12V4000M40A-0103-01.webp, 12V4000M40A-0103-02.webp, 12V4000M40A-0104-01.webp;12V4000M40A;12VM40A-81;;Superseded;X52608300001;X00035738;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-20V4000M93L-006686;20260605.0224;20;FUEL PUMP;20V4000M93L;20VM93L;;X00035844;;;NO;295-05;;295-05;80.000 kg;80.000 kg;50 HZ;piezas;20V4000M93L-1830;X00039147;20V4000M93L-1830-01.webp;20V4000M93L;20VM93L-295;;Superseded;B00A36400067/87;X00035844;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1830-01-20.webp
RB-20V4000M93L-004195;20260605.0224;20;FUEL FILTER;20V4000M93L;20VM93L;;X00036161;;;NO;083-05;;083-05;155.000 kg;155.000 kg;;piezas;20V4000M93L-1594;X00039277;20V4000M93L-1594-01.webp;20V4000M93L;20VM93L-83;;Superseded;X00036161/87;X00036161;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1594-01-20.webp
RB-16V4000M73-001871;20260605.0224;50;COOLANT PUMP;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;16VM73, 16VM73L, 20VM93, 20VM93L;;X00036684;;;NO;202-05;COOLANT CIRCUIT, GENERAL, HT CIRCUIT;202 COOLANT CIRCUIT, GENERAL, HT CIRCUIT;30.750 kg;30.750 kg;;piezas;16V4000M73-0248, 16V4000M73-0602, 16V4000M73-0957, 16V4000M73-1311, 16V4000M73L-0260, 16V4000M73L-0746, 16V4000M73L-1091, 16V4000M73L-1427, 20V4000M93-0268, 20V4000M93-0664, 20V4000M93-1060, 20V4000M93-1456, 20V4000M93L-1371, 20V4000M93L-1751;XS595200.00014;16V4000M73-0247-01.webp, 16V4000M73-0247-02.webp, 16V4000M73-0601-01.webp, 16V4000M73-0601-02.webp, 16V4000M73-0956-01.webp, 16V4000M73-0956-02.webp, 16V4000M73-1310-01.webp, 16V4000M73-1310-02.webp, 16V4000M73L-0259-01.webp, 16V4000M73L-0259-02.webp, 16V4000M73L-0745-01.webp, 16V4000M73L-0745-02.webp, 16V4000M73L-1090-01.webp, 16V4000M73L-1090-02.webp, 16V4000M73L-1426-01.webp, 16V4000M73L-1426-02.webp, 20V4000M93-0267-01.webp, 20V4000M93-0267-02.webp, 20V4000M93-0663-01.webp, 20V4000M93-0663-02.webp, 20V4000M93-1059-01.webp, 20V4000M93-1059-02.webp, 20V4000M93-1455-01.webp, 20V4000M93-1455-02.webp, 20V4000M93L-1370-01.webp, 20V4000M93L-1370-02.webp, 20V4000M93L-1750-01.webp, 20V4000M93L-1750-02.webp;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;16VM73-202, 16VM73L-202, 20VM93-202, 20VM93L-202;;Superseded;EX54920200040;X00036684, EX00036684, X52620200029, X52620200183, EX52620200029, EX52620200183, X54920200040;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0247-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0601-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0956-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1310-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0259-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0745-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1090-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1426-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-0267-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-0663-01-50.webp
RB-12V4000M40A-001229;20260605.0224;35;TUBE ASM SOL OIL SUPPLY;12V4000M40A;12VM40A;;X00036833;4710123854954;;NO;183-10;OIL FILTRATION/COOLING;183 OIL FILTRATION/COOLING;0.067 KGM;0.067 KGM;;piezas;12V4000M40A-0201;XS526180.00008;12V4000M40A-0201-01.webp;12V4000M40A;12VM40A-183;;Superseded;5241802019;X00036833;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-16V4000M73L-002112;20260605.0224;10;FUEL PUMP;16V4000M73L;16VM73L;;X00036967;;;NO;295-05;FUEL PUMPS;295 FUEL PUMPS;;;;piezas;16V4000M73L-0298, 16V4000M73L-1548;X00039288;16V4000M73L-0298-01.webp, 16V4000M73L-1548-01.webp;16V4000M73L;16VM73L-295;;Superseded;X00036967/87;X00036967;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0298-01-10.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1548-01-10.webp
RB-16V4000M73-002467;20260605.0224;600;IMPELLER FOR SEAWATER PUMP;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;16VM73, 16VM73L, 20VM93, 20VM93L;;X00037017;;;NO;;;;3.854 kg;3.854 kg;;piezas;16V4000M73-0294, 16V4000M73-0648, 16V4000M73-1003, 16V4000M73-1357, 16V4000M73L-0256, 16V4000M73L-0742, 16V4000M73L-1087, 16V4000M73L-1423, 20V4000M93-0310, 20V4000M93-0706, 20V4000M93-1102, 20V4000M93-1498, 20V4000M93L-1419, 20V4000M93L-1799;X59420700008;16V4000M73-0294-01.webp, 16V4000M73-0648-01.webp, 16V4000M73-1003-01.webp, 16V4000M73-1357-01.webp, 16V4000M73L-0256-01.webp, 16V4000M73L-0742-01.webp, 16V4000M73L-1087-01.webp, 16V4000M73L-1423-01.webp, 20V4000M93-0310-01.webp, 20V4000M93-0706-01.webp, 20V4000M93-1102-01.webp, 20V4000M93-1498-01.webp, 20V4000M93L-1419-01.webp, 20V4000M93L-1799-01.webp;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;;;Superseded;XP59420700027;X00037017;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0294-01-600.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0648-01-600.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1003-01-600.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1357-01-600.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0256-01-600.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0742-01-600.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1087-01-600.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1423-01-600.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-0310-01-600.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-0706-01-600.webp
RB-16V4000M73L-002138;20260605.0224;50;FUEL FILTER;16V4000M73L;16VM73L;;X00038367;;;NO;295-05;FUEL PUMPS;295 FUEL PUMPS;258 KG;258 KG;;piezas;16V4000M73L-0301, 16V4000M73L-1551;X00039298;16V4000M73L-0301-01.webp, 16V4000M73L-1551-01.webp;16V4000M73L;16VM73L-295;;Superseded;X00038367/87;X00038367;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0301-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1551-01-50.webp
RB-16V4000M61-000608;20260605.0224;160;FILTER ELEMENT;16V4000M61, 16V4000M73L, 16V4000M90, 20V4000M93L;16VM61, 16VM73L, 16VM90, 20VM93L;;X00038494;;;NO;;;;2,360 KG;2,360 KG;M FC 001-040, 41204029;piezas;16V4000M61-0108, 16V4000M73L-0302, 16V4000M73L-1552, 16V4000M90-0113, 20V4000M93L-1596;X00027853;16V4000M61-0108-01.webp, 16V4000M73L-0302-01.webp, 16V4000M73L-1552-01.webp, 16V4000M90-0113-01.webp, 20V4000M93L-1595-01.webp, 20V4000M93L-1595-02.webp;16V4000M61, 16V4000M73L, 16V4000M90, 20V4000M93L;;;Superseded;XP00A36400005;X00038494, 41204029, B100SA0752, X59541200002, X59436400023;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0108-01-160.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0302-01-10.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1552-01-10.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0113-01-160.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1595-01-10.webp
RB-12V4000M53-002047;20260605.0224;500;ELBOW;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;12VM53, 16VM73, 16VM73L, 20VM93, 20VM93L;;X00038564;;;NO;202-05;COOLANT CIRCUIT, GENERAL, HT CIRCUIT;202 COOLANT CIRCUIT, GENERAL, HT CIRCUIT;12,870 kg;12,870 kg;;piezas;12V4000M53-0247, 12V4000M53-0602, 16V4000M73-0248, 16V4000M73-0602, 16V4000M73-0957, 16V4000M73-1311, 16V4000M73L-0260, 16V4000M73L-0746, 16V4000M73L-1091, 16V4000M73L-1427, 20V4000M93-0268, 20V4000M93-0664, 20V4000M93-1060, 20V4000M93-1456, 20V4000M93L-1371, 20V4000M93L-1751;XS595200.00014;12V4000M53-0246-01.webp, 12V4000M53-0246-02.webp, 12V4000M53-0601-01.webp, 12V4000M53-0601-02.webp, 16V4000M73-0247-01.webp, 16V4000M73-0247-02.webp, 16V4000M73-0601-01.webp, 16V4000M73-0601-02.webp, 16V4000M73-0956-01.webp, 16V4000M73-0956-02.webp, 16V4000M73-1310-01.webp, 16V4000M73-1310-02.webp, 16V4000M73L-0259-01.webp, 16V4000M73L-0259-02.webp, 16V4000M73L-0745-01.webp, 16V4000M73L-0745-02.webp, 16V4000M73L-1090-01.webp, 16V4000M73L-1090-02.webp, 16V4000M73L-1426-01.webp, 16V4000M73L-1426-02.webp, 20V4000M93-0267-01.webp, 20V4000M93-0267-02.webp, 20V4000M93-0663-01.webp, 20V4000M93-0663-02.webp, 20V4000M93-1059-01.webp, 20V4000M93-1059-02.webp, 20V4000M93-1455-01.webp, 20V4000M93-1455-02.webp, 20V4000M93L-1370-01.webp, 20V4000M93L-1370-02.webp, 20V4000M93L-1750-01.webp, 20V4000M93L-1750-02.webp;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;12VM53-202, 16VM73-202, 16VM73L-202, 20VM93-202, 20VM93L-202;;Superseded;X59620200168;X00038564, X59620200167;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0246-02-500.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0601-02-500.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0247-02-500.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0601-02-500.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0956-02-500.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1310-02-500.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0259-02-500.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0745-02-500.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1090-02-500.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1426-02-500.webp
RB-12V4000M40A-002267;20260605.0224;305;PRESSURE SENSOR;12V4000M40A, 16V4000M61, 16V4000M90;16VM61, 16VM90;;X00038945;;;NO;507-99;WIRING, GEBERAL, FOR ENGINE/GEARBOX/PLANT;507 WIRING, GEBERAL, FOR ENGINE/GEARBOX/PLANT;0,117 G;0,117 G;M14X1,5,DICHTKEGEL,SW=27,;piezas;12V4000M40A-0345, 16V4000M61-0337, 16V4000M61-0806, 16V4000M90-0302;500.00987;12V4000M40A-0344-01.webp, 12V4000M40A-0344-02.webp, 12V4000M40A-0345-01.webp, 16V4000M61-0336-01.webp, 16V4000M61-0336-02.webp, 16V4000M61-0337-01.webp, 16V4000M61-0805-01.webp, 16V4000M61-0805-02.webp, 16V4000M61-0806-01.webp, 16V4000M90-0301-01.webp, 16V4000M90-0301-02.webp, 16V4000M90-0302-01.webp;12V4000M40A, 16V4000M61, 16V4000M90;16VM61-507, 16VM90-507;;Superseded;X00E50207213;0035353931, X00038945;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0336-02-290.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0805-02-290.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0302-01-225.webp
RB-12V4000M40A-000668;20260605.0224;100;EXHAUST TURBOCHARGER RIGHT SIDE;12V4000M40A;12VM40A;;X00039514;;;NO;101-01;EXHAUST TURBOCHARGER, GENERAL OR H.P. TURBOCHARGER;101 EXHAUST TURBOCHARGER, GENERAL OR H.P. TURBOCHARGER;76,200 KG;76,200 KG;;piezas;12V4000M40A-0120;X00039534;12V4000M40A-0119-01.webp, 12V4000M40A-0119-02.webp;12V4000M40A;12VM40A-101;;Superseded;EX00039514;5110207109/33, 5110207109, X00039514;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000724;20260605.0224;10;EXHAUST TURBOCHARGER LEFT SIDE;12V4000M40A;12VM40A;;X00039517;;;NO;101-89;EXHAUST TURBOCHARGER, GENERAL OR H.P. TURBOCHARGER;101 EXHAUST TURBOCHARGER, GENERAL OR H.P. TURBOCHARGER;64,400 KG;64,400 KG;;piezas;12V4000M40A-0126;X00039533;12V4000M40A-0125-01.webp, 12V4000M40A-0125-02.webp;12V4000M40A;12VM40A-101;;Superseded;EX00039517;5110206909/33, 5110206909, X00039517;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001393;20260605.0224;430;TUBE OIL MARINE;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;12VM40A, 12VM53, 12VM70, 16VM61, 16VM73, 16VM73L, 20VM93, 20VM93L;;X00039766;4710123855935;;NO;189-05;OIL REPLENISHMENT PUMP;189 OIL REPLENISHMENT PUMP;0.47 KGM;0.47 KGM;;piezas;12V4000M40A-0224, 12V4000M53-0223, 12V4000M53-0578, 12V4000M70-0236, 12V4000M70-0573, 16V4000M61-0214, 16V4000M61-0716, 16V4000M73-0241, 16V4000M73-0595, 16V4000M73-0950, 16V4000M73-1304, 16V4000M73L-0229, 16V4000M73L-0715, 16V4000M73L-1060, 16V4000M73L-1397, 20V4000M93-0259, 20V4000M93-0655, 20V4000M93-1051, 20V4000M93-1447, 20V4000M93L-1364, 20V4000M93L-1744;XS524180.00020;12V4000M40A-0223-01.webp, 12V4000M40A-0223-02.webp, 12V4000M40A-0224-01.webp, 16V4000M61-0212-01.webp, 16V4000M61-0212-02.webp, 16V4000M61-0213-01.webp, 16V4000M61-0213-02.webp, 16V4000M61-0714-01.webp, 16V4000M61-0714-02.webp, 16V4000M61-0715-01.webp, 16V4000M61-0715-02.webp, 16V4000M73-0240-01.webp, 16V4000M73-0240-02.webp, 16V4000M73-0241-01.webp, 16V4000M73-0594-01.webp, 16V4000M73-0594-02.webp, 16V4000M73-0595-01.webp, 16V4000M73-0949-01.webp, 16V4000M73-0949-02.webp, 16V4000M73-0950-01.webp, 16V4000M73-1303-01.webp, 16V4000M73-1303-02.webp, 16V4000M73-1304-01.webp, 16V4000M73L-0228-01.webp, 16V4000M73L-0228-02.webp, 16V4000M73L-0229-01.webp, 16V4000M73L-0714-01.webp, 16V4000M73L-0714-02.webp, 16V4000M73L-0715-01.webp, 16V4000M73L-1059-01.webp, 16V4000M73L-1059-02.webp, 16V4000M73L-1060-01.webp, 16V4000M73L-1396-01.webp, 16V4000M73L-1396-02.webp, 16V4000M73L-1397-01.webp, 20V4000M93-0257-01.webp, 20V4000M93-0257-02.webp, 20V4000M93-0258-01.webp, 20V4000M93-0653-01.webp, 20V4000M93-0653-02.webp, 20V4000M93-0654-01.webp, 20V4000M93-1049-01.webp, 20V4000M93-1049-02.webp, 20V4000M93-1050-01.webp, 20V4000M93-1445-01.webp, 20V4000M93-1445-02.webp, 20V4000M93-1446-01.webp, 20V4000M93L-1363-01.webp, 20V4000M93L-1743-01.webp;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;12VM40A-189, 12VM53-189, 12VM70-189, 16VM61-189, 16VM73-189, 16VM73L-189, 20VM93-189, 20VM93L-189;;Superseded;X52418300002;5241803520, X00029774, X00039766;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0213-01-440.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0715-01-440.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0241-01-1800.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0595-01-1800.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0950-01-1800.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1304-01-1800.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0229-01-175.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0715-01-175.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1060-01-175.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1397-01-175.webp
RB-12V4000M53-001705;20260605.0224;1350;OIL LINE;12V4000M53;12VM53;;X00039770;;;NO;189-05;OIL LEVEL REGULATING PUMP;189 OIL LEVEL REGULATING PUMP;0.45 KGM;0.45 KGM;;piezas;12V4000M53-0223;XS594180.00106;;12V4000M53;12VM53-189;;Superseded;X52618200001;5241806020, X00029776, X00039770, X52418300003;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
